 SUMMARY FOR UNIT  63
 Time                      新风机能耗/kWh            送风机能耗/kWh            冷冻水泵能耗/kWh          冷却水泵能耗/kWh          冷水机组能耗/kWh          冷却塔能耗/kWh            系统总能耗/kWh
  0.8880000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8890000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8900000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8910000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8920000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8930000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8940000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8950000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8960000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8970000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.6602855726135445E+0002  0.2950000000000000E+0002  0.2234285477980878E+0003
  0.8980000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.7223329322959796E+0002  0.2950000000000000E+0002  0.2296332837663313E+0003
  0.8990000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.4882716601308018E+0002  0.2950000000000000E+0002  0.2062271565498135E+0003
  0.9000000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.8319113437716125E+0002  0.2950000000000000E+0002  0.2405911249138946E+0003
  0.9010000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.4831485019260877E+0002  0.2950000000000000E+0002  0.2057148407293421E+0003
  0.9020000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.7802471113423672E+0002  0.2950000000000000E+0002  0.2354247016709701E+0003
  0.9030000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.8380860324802549E+0002  0.2950000000000000E+0002  0.2412085937847588E+0003
  0.9040000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.6704441907618839E+0002  0.2950000000000000E+0002  0.2244444096129217E+0003
  0.9050000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.7062088405399585E+0002  0.2950000000000000E+0002  0.2280208745907292E+0003
  0.9060000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.6721314233271593E+0002  0.2950000000000000E+0002  0.2246131328694493E+0003
  0.9070000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9080000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9090000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9100000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9110000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9120000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9130000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9140000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9150000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9160000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9170000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9180000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9190000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9200000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9210000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9220000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1204794353701605E+0002  0.1100000000000000E+0002  0.6984794007424938E+0002
  0.9230000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.7839989370350199E+0001  0.1100000000000000E+0002  0.6563998590758352E+0002
  0.9240000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.8178887593667744E+0001  0.1100000000000000E+0002  0.6597888413090106E+0002
  0.9250000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9260000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.2185948723453344E+0001  0.1100000000000000E+0002  0.5998594526068667E+0002
  0.9270000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1941701994680370E+0001  0.1100000000000000E+0002  0.5974169853191370E+0002
  0.9280000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9290000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1928618387595064E+0001  0.1100000000000000E+0002  0.5972861492482839E+0002
  0.9300000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1238425340691939E+0001  0.1100000000000000E+0002  0.5903842187792527E+0002
  0.9310000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9320000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9330000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9340000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9350000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9360000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9370000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9380000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9390000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9400000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9410000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9420000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9430000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9440000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9450000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9460000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9470000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.4742580806151505E+0001  0.1100000000000000E+0002  0.6254257734338483E+0002
  0.9480000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.6160009090832855E+0001  0.1100000000000000E+0002  0.6396000562806618E+0002
  0.9490000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9500000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.4990692347278095E+0001  0.1100000000000000E+0002  0.6279068888451143E+0002
  0.9510000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.6945308054270083E+0001  0.1100000000000000E+0002  0.6474530459150341E+0002
  0.9520000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1051403464008491E+0001  0.1100000000000000E+0002  0.5885140000124181E+0002
  0.9530000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.6811320502336089E+0001  0.1100000000000000E+0002  0.6461131703956941E+0002
  0.9540000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1771836569589216E+0001  0.1100000000000000E+0002  0.5957183310682255E+0002
  0.9550000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9560000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9570000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9580000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9590000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9600000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9610000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9620000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9630000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9640000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9650000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9660000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9670000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9680000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9690000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.2170106214413281E+0001  0.1100000000000000E+0002  0.5997010275164661E+0002
  0.9700000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9710000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9720000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9730000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1033543435258605E+0001  0.1100000000000000E+0002  0.5883353997249193E+0002
  0.9740000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1033543435258605E+0001  0.1100000000000000E+0002  0.5883353997249193E+0002
  0.9750000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1033543435258605E+0001  0.1100000000000000E+0002  0.5883353997249193E+0002
  0.9760000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1027383785805680E+0001  0.1100000000000000E+0002  0.5882738032303901E+0002
  0.9770000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1966069476145552E+0001  0.1100000000000000E+0002  0.5976606601337888E+0002
  0.9780000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1497320401403586E+0001  0.1100000000000000E+0002  0.5929731693863691E+0002
  0.9790000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9800000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9810000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9820000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9830000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9840000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9850000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9860000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9870000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9880000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9890000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9900000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9910000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9920000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9930000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1321322496160948E+0002  0.1100000000000000E+0002  0.7101322149884280E+0002
  0.9940000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9950000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1082325159108138E+0001  0.1100000000000000E+0002  0.5888232169634146E+0002
  0.9960000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.9970000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1090208772104402E+0001  0.1100000000000000E+0002  0.5889020530933773E+0002
  0.9980000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1122870023812313E+0001  0.1100000000000000E+0002  0.5892286656104564E+0002
  0.9990000000000000E+0003  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1137397042429373E+0001  0.1100000000000000E+0002  0.5893739357966270E+0002
  0.1000000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1077147193711991E+0001  0.1100000000000000E+0002  0.5887714373094532E+0002
  0.1001000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1119407445180039E+0001  0.1100000000000000E+0002  0.5891940398241336E+0002
  0.1002000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0002  0.2369999824641944E+0002  0.1104935659287038E+0001  0.1100000000000000E+0002  0.5890493219652036E+0002
  0.1003000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1004000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1005000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1006000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1007000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1008000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1009000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1010000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1011000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1012000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1013000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1014000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1015000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1016000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.1017000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.1314197164243563E+0003  0.2950000000000000E+0002  0.2888197069610897E+0003
  0.1018000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.9208585896779728E+0002  0.2950000000000000E+0002  0.2494858495045306E+0003
  0.1019000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725832E+0002  0.6879999490947500E+0002  0.7290323160005205E+0002  0.2950000000000000E+0002  0.2303032221367854E+0003
