 SUMMARY FOR UNIT  62
 Time                      新风机能耗/kWh            送风机能耗/kWh            冷冻水泵能耗/kWh          冷却水泵能耗/kWh          冷水机组能耗/kWh          冷却塔能耗/kWh            系统总能耗/kWh
  0.3072000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.2189496931995024E+0004  0.4800000000000000E+0003  0.4759496777357357E+0004
  0.3096000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.3996708790315163E+0004  0.4800000000000000E+0003  0.6566708635677497E+0004
  0.3120000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.4663443799076093E+0004  0.4800000000000000E+0003  0.7233443644438426E+0004
  0.3144000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.4288502156202685E+0004  0.4800000000000000E+0003  0.6858502001565017E+0004
  0.3168000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.2993416533182600E+0003  0.4800000000000000E+0003  0.2869341498680593E+0004
  0.3192000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.3037048147746718E+0003  0.4800000000000000E+0003  0.2873704660137005E+0004
  0.3216000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.3795182303536892E+0004  0.4800000000000000E+0003  0.6365182148899225E+0004
  0.3240000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.2841070920562506E+0004  0.4800000000000000E+0003  0.5411070765924838E+0004
  0.3264000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.7909644130444814E+0003  0.4800000000000000E+0003  0.3360964258406815E+0004
  0.3288000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.1593584034011172E+0004  0.4800000000000000E+0003  0.4163583879373505E+0004
  0.3312000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.1531045751380359E+0004  0.4800000000000000E+0003  0.4101045596742693E+0004
  0.3336000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.3791250057210675E+0003  0.4800000000000000E+0003  0.2949124851083401E+0004
  0.3360000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.4366938616622128E+0003  0.4800000000000000E+0003  0.3006693707024546E+0004
  0.3384000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.4957438213934163E+0004  0.4800000000000000E+0003  0.7527438059296497E+0004
  0.3408000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.4077894858221208E+0004  0.4800000000000000E+0003  0.6647894703583541E+0004
  0.3432000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.4116611983790563E+0004  0.4800000000000000E+0003  0.6686611829152896E+0004
  0.3456000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.4809511190919677E+0004  0.4800000000000000E+0003  0.7379511036282010E+0004
  0.3480000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.5369709191686433E+0004  0.4800000000000000E+0003  0.7939709037048767E+0004
  0.3504000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.5190536674456656E+0003  0.4800000000000000E+0003  0.3089053512807999E+0004
  0.3528000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.4022018130643385E+0003  0.4800000000000000E+0003  0.2972201658426672E+0004
  0.3552000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.6587241860158232E+0004  0.4800000000000000E+0003  0.9157241705520566E+0004
  0.3576000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.6681390529829630E+0004  0.4800000000000000E+0003  0.9251390375191964E+0004
  0.3600000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.6916882386015898E+0004  0.4800000000000000E+0003  0.9486882231378231E+0004
  0.3624000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9509999296370278E+0003  0.1138999915725306E+0004  0.6114836620403089E+0004  0.4800000000000000E+0003  0.8684836465765422E+0004
  0.3648000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7430999450197027E+0003  0.9256999315075304E+0003  0.6757420269423781E+0004  0.3810000000000000E+0003  0.8807220145951014E+0004
  0.3672000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.5614107150890329E+0003  0.1100000000000000E+0003  0.1139410680461366E+0004
  0.3696000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.5755909674186867E+0003  0.1100000000000000E+0003  0.1153590932791020E+0004
  0.3720000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7892999416013305E+0003  0.9730999280003693E+0003  0.7182304800092401E+0004  0.4030000000000000E+0003  0.9347704669694102E+0004
  0.3744000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8816999347645860E+0003  0.1067899920986047E+0004  0.7647494177799971E+0004  0.4470000000000000E+0003  0.1004409403355060E+0005
  0.3768000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7661999433105165E+0003  0.9493999297539499E+0003  0.6785234638965958E+0004  0.3920000000000000E+0003  0.8892834512030426E+0004
  0.3792000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.6153265485067491E+0004  0.3700000000000000E+0003  0.8145265365057489E+0004
  0.3816000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.4643764246688067E+0004  0.3700000000000000E+0003  0.6635764126678067E+0004
  0.3840000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.4150439886572277E+0003  0.1100000000000000E+0003  0.9930439540295610E+0003
  0.3864000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.4375218216664537E+0003  0.1100000000000000E+0003  0.1015521787038787E+0004
  0.3888000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.4882683974188675E+0004  0.3700000000000000E+0003  0.6874683854178675E+0004
  0.3912000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.6832598171657293E+0004  0.3700000000000000E+0003  0.8824598051647292E+0004
  0.3936000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7661999433105166E+0003  0.9493999297539500E+0003  0.7059250331558465E+0004  0.3920000000000000E+0003  0.9166850204622931E+0004
  0.3960000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.5330557222042981E+0004  0.3700000000000000E+0003  0.7322557102032980E+0004
  0.3984000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.6021433062599357E+0004  0.3700000000000000E+0003  0.8013432942589357E+0004
  0.4008000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.4885880024285137E+0003  0.1100000000000000E+0003  0.1066587967800847E+0004
  0.4032000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.5373294572207524E+0003  0.1100000000000000E+0003  0.1115329422593086E+0004
  0.4056000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.6620279283236431E+0004  0.3700000000000000E+0003  0.8612279163226433E+0004
  0.4080000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7430999450197027E+0003  0.9256999315075306E+0003  0.6966996167898050E+0004  0.3810000000000000E+0003  0.9016796044425284E+0004
  0.4104000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7430999450197027E+0003  0.9256999315075304E+0003  0.6766282820967524E+0004  0.3810000000000000E+0003  0.8816082697494756E+0004
  0.4128000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7430999450197027E+0003  0.9256999315075304E+0003  0.6681657038582576E+0004  0.3810000000000000E+0003  0.8731456915109809E+0004
  0.4152000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8123999398921444E+0003  0.9967999262467888E+0003  0.7178188609470260E+0004  0.4140000000000000E+0003  0.9401388475609194E+0004
  0.4176000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6825286184810045E+0003  0.1100000000000000E+0003  0.1260528583853338E+0004
  0.4200000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6782459017456193E+0003  0.1100000000000000E+0003  0.1256245867117952E+0004
  0.4224000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7892999416013304E+0003  0.9730999280003693E+0003  0.6957945183980401E+0004  0.4030000000000000E+0003  0.9123345053582101E+0004
  0.4248000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7430999450197027E+0003  0.9256999315075304E+0003  0.6999144383652545E+0004  0.3810000000000000E+0003  0.9048944260179778E+0004
  0.4272000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9047999330553999E+0003  0.1091599919232467E+0004  0.7461061740054327E+0004  0.4580000000000000E+0003  0.9915461592342193E+0004
  0.4296000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7661999433105166E+0003  0.9493999297539499E+0003  0.7096137550182309E+0004  0.3920000000000000E+0003  0.9203737423246776E+0004
  0.4320000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8585999364737721E+0003  0.1044199922739628E+0004  0.7320963224552145E+0004  0.4360000000000000E+0003  0.9659763083765545E+0004
  0.4344000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6511383756255520E+0003  0.1100000000000000E+0003  0.1229138340997885E+0004
  0.4368000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.5412508681010437E+0003  0.1100000000000000E+0003  0.1119250833473377E+0004
  0.4392000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.4843124370329259E+0004  0.3700000000000000E+0003  0.6835124250319258E+0004
  0.4416000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.6459226160886901E+0004  0.3700000000000000E+0003  0.8451226040876902E+0004
  0.4440000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.6430503162650424E+0004  0.3700000000000000E+0003  0.8422503042640425E+0004
  0.4464000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7430999450197027E+0003  0.9256999315075304E+0003  0.6792298769204335E+0004  0.3810000000000000E+0003  0.8842098645731568E+0004
  0.4488000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8354999381829582E+0003  0.1020499924493208E+0004  0.6995964446143991E+0004  0.4250000000000000E+0003  0.9276964308820157E+0004
  0.4512000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.5928203348804736E+0003  0.1100000000000000E+0003  0.1170820300252807E+0004
  0.4536000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6089051168748025E+0003  0.1100000000000000E+0003  0.1186905082247136E+0004
  0.4560000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8123999398921443E+0003  0.9967999262467888E+0003  0.7223448937928740E+0004  0.4140000000000000E+0003  0.9446648804067672E+0004
  0.4584000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.7837571050103521E+0004  0.4690000000000000E+0003  0.1034977089892862E+0005
  0.4608000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8816999347645860E+0003  0.1067899920986047E+0004  0.7478221913604508E+0004  0.4470000000000000E+0003  0.9874821769355141E+0004
  0.4632000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.7779680930341213E+0004  0.4690000000000000E+0003  0.1029188077916631E+0005
  0.4656000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8816999347645860E+0003  0.1067899920986047E+0004  0.7353333216958948E+0004  0.4470000000000000E+0003  0.9749933072709580E+0004
  0.4680000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.8009032760242428E+0003  0.1100000000000000E+0003  0.1378903241396576E+0004
  0.4704000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.7572084968420961E+0003  0.1100000000000000E+0003  0.1335208462214429E+0004
  0.4728000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.8299392366781469E+0004  0.4690000000000000E+0003  0.1081159221560657E+0005
  0.4752000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.8628214032771819E+0004  0.4690000000000000E+0003  0.1114041388159692E+0005
  0.4776000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.9006284135409496E+0004  0.4690000000000000E+0003  0.1151848398423460E+0005
  0.4800000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.8595802237811922E+0004  0.4690000000000000E+0003  0.1110800208663702E+0005
  0.4824000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.8125146937493166E+0004  0.4690000000000000E+0003  0.1063734678631827E+0005
  0.4848000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.8125524181467330E+0003  0.1100000000000000E+0003  0.1390552383519066E+0004
  0.4872000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.7748797208269503E+0003  0.1100000000000000E+0003  0.1352879686199284E+0004
  0.4896000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.9412473274810201E+0004  0.4690000000000000E+0003  0.1192467312363530E+0005
  0.4920000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.9342033290694664E+0004  0.4690000000000000E+0003  0.1185423313951977E+0005
  0.4944000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.9475772944522585E+0004  0.4690000000000000E+0003  0.1198797279334769E+0005
  0.4968000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.8265036517869465E+0004  0.4690000000000000E+0003  0.1077723636669456E+0005
  0.4992000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.7768149536890507E+0004  0.4690000000000000E+0003  0.1028034938571561E+0005
  0.5016000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.8705190156719974E+0003  0.1100000000000000E+0003  0.1448518981044331E+0004
  0.5040000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.8409025111677835E+0003  0.1100000000000000E+0003  0.1418902476540117E+0004
  0.5064000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7430999450197027E+0003  0.9256999315075304E+0003  0.5790436935210736E+0004  0.3810000000000000E+0003  0.7840236811737970E+0004
  0.5088000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9047999330553999E+0003  0.1091599919232467E+0004  0.7681100567472989E+0004  0.4580000000000000E+0003  0.1013550041976086E+0005
  0.5112000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8327999383825111E+0003  0.1001399925906356E+0004  0.7135079016303584E+0004  0.4210000000000000E+0003  0.9390278880592452E+0004
  0.5136000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8558999366733250E+0003  0.1025099924152775E+0004  0.7874283077810474E+0004  0.4320000000000000E+0003  0.1018728293863657E+0005
  0.5160000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6452999522555526E+0003  0.7926999413481471E+0003  0.5784120558466957E+0004  0.3290000000000000E+0003  0.7551120452070657E+0004
  0.5184000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.5208000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.5232000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.4319999680373332E+0003  0.5411999599566667E+0003  0.3855108764405734E+0004  0.2220000000000000E+0003  0.5050308692399734E+0004
  0.5256000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6710999503468138E+0003  0.8354999381814193E+0003  0.6224882484842990E+0004  0.3440000000000000E+0003  0.8075482373371224E+0004
  0.5280000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7403999452192554E+0003  0.9065999329206777E+0003  0.6339281801554780E+0004  0.3770000000000000E+0003  0.8363281679694712E+0004
  0.5304000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0002  0.9019999332611111E+0002  0.6001985364287987E+0003  0.3700000000000000E+0002  0.7993985244277986E+0003
  0.5328000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.4319999680373332E+0003  0.5411999599566667E+0003  0.3906311653517754E+0004  0.2220000000000000E+0003  0.5101511581511753E+0004
  0.5352000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.5376000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.5400000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6479999520559999E+0003  0.8117999399350000E+0003  0.6143308771197341E+0004  0.3330000000000000E+0003  0.7936108663188341E+0004
  0.5424000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8327999383825111E+0003  0.1001399925906356E+0004  0.6948801778855479E+0004  0.4210000000000000E+0003  0.9204001643144347E+0004
  0.5448000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8558999366733250E+0003  0.1025099924152775E+0004  0.7073584068796676E+0004  0.4320000000000000E+0003  0.9386583929622773E+0004
  0.5472000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8327999383825111E+0003  0.1001399925906356E+0004  0.7085101389971350E+0004  0.4210000000000000E+0003  0.9340301254260216E+0004
  0.5496000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5732999575826638E+0003  0.7024999480220361E+0003  0.5094328972246187E+0004  0.2920000000000000E+0003  0.6662128877850887E+0004
  0.5520000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.5544000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.5568000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5270999610010360E+0003  0.6550999515291971E+0003  0.4606451671090687E+0004  0.2700000000000000E+0003  0.6058651583620920E+0004
  0.5592000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7172999469284416E+0003  0.8828999346742582E+0003  0.6723507868998493E+0004  0.3660000000000000E+0003  0.8689707750601192E+0004
  0.5616000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8558999366733250E+0003  0.1025099924152775E+0004  0.7514366441576286E+0004  0.4320000000000000E+0003  0.9827366302402388E+0004
  0.5640000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.8851150832060586E+0004  0.4690000000000000E+0003  0.1136335068088569E+0005
  0.5664000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9047999330553999E+0003  0.1091599919232467E+0004  0.7954734963021177E+0004  0.4580000000000000E+0003  0.1040913481530904E+0005
  0.5688000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.5712000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.5736000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8585999364737722E+0003  0.1044199922739628E+0004  0.7623767592367921E+0004  0.4360000000000000E+0003  0.9962567451581323E+0004
  0.5760000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.8660880429634537E+0004  0.4690000000000000E+0003  0.1117308027845964E+0005
  0.5784000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7403999452192554E+0003  0.9065999329206777E+0003  0.6648157128240385E+0004  0.3770000000000000E+0003  0.8672157006380319E+0004
  0.5808000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7865999418008832E+0003  0.9539999294135166E+0003  0.6890184209152948E+0004  0.3990000000000000E+0003  0.9029784080367348E+0004
  0.5832000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8354999381829582E+0003  0.1020499924493208E+0004  0.7525852304507263E+0004  0.4250000000000000E+0003  0.9806852167183430E+0004
  0.5856000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6964317281835315E+0003  0.1100000000000000E+0003  0.1274431693555865E+0004
  0.5880000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6473503141759462E+0003  0.1100000000000000E+0003  0.1225350279548279E+0004
  0.5904000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6839999493924443E+0003  0.8568999365980555E+0003  0.4093357454209712E+0004  0.3515000000000000E+0003  0.5985757340200211E+0004
  0.5928000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6839999493924443E+0003  0.8568999365980555E+0003  0.4573418445826052E+0004  0.3515000000000000E+0003  0.6465818331816551E+0004
  0.5952000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6839999493924443E+0003  0.8568999365980555E+0003  0.4724481583304976E+0004  0.3515000000000000E+0003  0.6616881469295476E+0004
  0.5976000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6839999493924443E+0003  0.8568999365980555E+0003  0.5139547479520824E+0004  0.3515000000000000E+0003  0.7031947365511324E+0004
  0.6000000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7430999450197027E+0003  0.9256999315075304E+0003  0.6368810706934736E+0004  0.3810000000000000E+0003  0.8418610583461968E+0004
  0.6024000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6858384210071356E+0003  0.1100000000000000E+0003  0.1263838386379469E+0004
  0.6048000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6048960784933175E+0003  0.1100000000000000E+0003  0.1182896043865651E+0004
  0.6072000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.6080087235330141E+0004  0.3700000000000000E+0003  0.8072087115320141E+0004
  0.6096000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9047999330553999E+0003  0.1091599919232467E+0004  0.7243598003843528E+0004  0.4580000000000000E+0003  0.9697997856131395E+0004
  0.6120000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7430999450197027E+0003  0.9256999315075304E+0003  0.5736955605768799E+0004  0.3810000000000000E+0003  0.7786755482296032E+0004
  0.6144000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7430999450197027E+0003  0.9256999315075304E+0003  0.5586459930574198E+0004  0.3810000000000000E+0003  0.7636259807101432E+0004
  0.6168000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6839999493924443E+0003  0.8568999365980555E+0003  0.4664514093870255E+0004  0.3515000000000000E+0003  0.6556913979860755E+0004
  0.6192000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.7386702399184505E+0003  0.1100000000000000E+0003  0.1316670205290784E+0004
  0.6216000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.7311985012662822E+0003  0.1100000000000000E+0003  0.1309198466638615E+0004
